detector,n_bins,n_obs_per_period,alpha,testing_set,time2build,time2predict,tp,tn,fp,fn
Hamming,25,336,5,anomalous,0.15367722511291504,0.04140186309814453,11,0,0,4
Hamming,25,336,6,normal,0.1568598747253418,0.04014897346496582,0,13,2,0
Hamming,25,336,6,anomalous,0.1568598747253418,0.04116392135620117,11,0,0,4
Hamming,25,336,7,normal,0.1525418758392334,0.04033517837524414,0,13,2,0
Hamming,25,336,7,anomalous,0.1525418758392334,0.04166984558105469,11,0,0,4
Hamming,25,336,8,normal,0.16115808486938477,0.04001212120056152,0,13,2,0
Hamming,25,336,8,anomalous,0.16115808486938477,0.04245877265930176,11,0,0,4
Hamming,25,336,9,normal,0.15481781959533691,0.04089975357055664,0,13,2,0
Hamming,25,336,9,anomalous,0.15481781959533691,0.041465044021606445,11,0,0,4
Hamming,25,336,10,normal,0.15715980529785156,0.03983879089355469,0,13,2,0
Hamming,25,336,10,anomalous,0.15715980529785156,0.041168928146362305,11,0,0,4
Hamming,30,336,1,normal,0.1692800521850586,0.04650592803955078,0,14,1,0
Hamming,30,336,1,anomalous,0.1692800521850586,0.04722785949707031,10,0,0,5
Hamming,30,336,2,normal,0.17923593521118164,0.04488396644592285,0,14,1,0
Hamming,30,336,2,anomalous,0.17923593521118164,0.046478986740112305,10,0,0,5
Hamming,30,336,3,normal,0.17051982879638672,0.04497694969177246,0,14,1,0
Hamming,30,336,3,anomalous,0.17051982879638672,0.04593491554260254,10,0,0,5
Hamming,30,336,4,normal,0.16833710670471191,0.04452824592590332,0,14,1,0
Hamming,30,336,4,anomalous,0.16833710670471191,0.04534792900085449,10,0,0,5
Hamming,30,336,5,normal,0.16872692108154297,0.04556393623352051,0,14,1,0
Hamming,30,336,5,anomalous,0.16872692108154297,0.04871320724487305,10,0,0,5
Hamming,30,336,6,normal,0.17270994186401367,0.04495501518249512,0,14,1,0
Hamming,30,336,6,anomalous,0.17270994186401367,0.04590892791748047,10,0,0,5
Hamming,30,336,7,normal,0.17089486122131348,0.04509592056274414,0,14,1,0
Hamming,30,336,7,anomalous,0.17089486122131348,0.04472613334655762,10,0,0,5
Hamming,30,336,8,normal,0.16810321807861328,0.044442176818847656,0,14,1,0
Hamming,30,336,8,anomalous,0.16810321807861328,0.04791712760925293,10,0,0,5
Hamming,30,336,9,normal,0.17174506187438965,0.04667997360229492,0,14,1,0
Hamming,30,336,9,anomalous,0.17174506187438965,0.04614686965942383,10,0,0,5
Hamming,30,336,10,normal,0.16957426071166992,0.0456082820892334,0,14,1,0
Hamming,30,336,10,anomalous,0.16957426071166992,0.04680180549621582,10,0,0,5
Hamming,35,336,1,normal,0.19121360778808594,0.04802203178405762,0,15,0,0
Hamming,35,336,1,anomalous,0.19121360778808594,0.04996895790100098,9,0,0,6
Hamming,35,336,2,normal,0.18540406227111816,0.04805302619934082,0,15,0,0
Hamming,35,336,2,anomalous,0.18540406227111816,0.05485177040100098,9,0,0,6
Hamming,35,336,3,normal,0.1945343017578125,0.04984307289123535,0,15,0,0
Hamming,35,336,3,anomalous,0.1945343017578125,0.05208396911621094,9,0,0,6
Hamming,35,336,4,normal,0.18757200241088867,0.049246788024902344,0,15,0,0
Hamming,35,336,4,anomalous,0.18757200241088867,0.049759864807128906,9,0,0,6
Hamming,35,336,5,normal,0.18627691268920898,0.04920387268066406,0,15,0,0
Hamming,35,336,5,anomalous,0.18627691268920898,0.049468994140625,9,0,0,6
Hamming,35,336,6,normal,0.19256114959716797,0.05054283142089844,0,14,1,0
Hamming,35,336,6,anomalous,0.19256114959716797,0.0517120361328125,10,0,0,5
Hamming,35,336,7,normal,0.18848204612731934,0.049089908599853516,0,14,1,0
Hamming,35,336,7,anomalous,0.18848204612731934,0.05127692222595215,10,0,0,5
Hamming,35,336,8,normal,0.1849207878112793,0.051107168197631836,0,13,2,0
Hamming,35,336,8,anomalous,0.1849207878112793,0.05441689491271973,10,0,0,5
Hamming,35,336,9,normal,0.18579697608947754,0.06146383285522461,0,13,2,0
Hamming,35,336,9,anomalous,0.18579697608947754,0.05077815055847168,10,0,0,5
Hamming,35,336,10,normal,0.1862947940826416,0.048940181732177734,0,13,2,0
Hamming,35,336,10,anomalous,0.1862947940826416,0.051043033599853516,10,0,0,5
Hamming,40,336,1,normal,0.20420598983764648,0.05317401885986328,0,14,1,0
Hamming,40,336,1,anomalous,0.20420598983764648,0.05532383918762207,10,0,0,5
Hamming,40,336,2,normal,0.20347285270690918,0.0556640625,0,14,1,0
Hamming,40,336,2,anomalous,0.20347285270690918,0.06476998329162598,10,0,0,5
Hamming,40,336,3,normal,0.20289206504821777,0.05385613441467285,0,13,2,0
Hamming,40,336,3,anomalous,0.20289206504821777,0.0544581413269043,10,0,0,5
Hamming,40,336,4,normal,0.2032778263092041,0.05317807197570801,0,13,2,0
Hamming,40,336,4,anomalous,0.2032778263092041,0.05731987953186035,10,0,0,5
Hamming,40,336,5,normal,0.20600199699401855,0.05429410934448242,0,13,2,0
Hamming,40,336,5,anomalous,0.20600199699401855,0.06254887580871582,10,0,0,5
Hamming,40,336,6,normal,0.20256304740905762,0.05442523956298828,0,13,2,0
Hamming,40,336,6,anomalous,0.20256304740905762,0.05542612075805664,10,0,0,5
Hamming,40,336,7,normal,0.20495915412902832,0.05357193946838379,0,13,2,0
Hamming,40,336,7,anomalous,0.20495915412902832,0.05586719512939453,10,0,0,5
Hamming,40,336,8,normal,0.20319795608520508,0.05540132522583008,0,13,2,0
Hamming,40,336,8,anomalous,0.20319795608520508,0.062187910079956055,10,0,0,5
Hamming,40,336,9,normal,0.2040729522705078,0.05224776268005371,0,13,2,0
Hamming,40,336,9,anomalous,0.2040729522705078,0.05621194839477539,10,0,0,5
Hamming,40,336,10,normal,0.20474624633789062,0.0527188777923584,0,13,2,0
Hamming,40,336,10,anomalous,0.20474624633789062,0.05696225166320801,10,0,0,5
Hamming,45,336,1,normal,0.22109317779541016,0.058467864990234375,0,14,1,0
Hamming,45,336,1,anomalous,0.22109317779541016,0.06833624839782715,10,0,0,5
Hamming,45,336,2,normal,0.22070717811584473,0.05733776092529297,0,14,1,0
Hamming,45,336,2,anomalous,0.22070717811584473,0.06037783622741699,10,0,0,5
Hamming,45,336,3,normal,0.22009897232055664,0.0580289363861084,0,14,1,0
Hamming,45,336,3,anomalous,0.22009897232055664,0.06152701377868652,10,0,0,5
Hamming,45,336,4,normal,0.22005391120910645,0.059884071350097656,0,14,1,0
Hamming,45,336,4,anomalous,0.22005391120910645,0.06623315811157227,10,0,0,5
Hamming,45,336,5,normal,0.22345185279846191,0.05716109275817871,0,14,1,0
Hamming,45,336,5,anomalous,0.22345185279846191,0.06020927429199219,10,0,0,5
Hamming,45,336,6,normal,0.2211439609527588,0.05807805061340332,0,14,1,0
Hamming,45,336,6,anomalous,0.2211439609527588,0.06166982650756836,10,0,0,5
Hamming,45,336,7,normal,0.22220516204833984,0.060662031173706055,0,14,1,0
Hamming,45,336,7,anomalous,0.22220516204833984,0.06285738945007324,10,0,0,5
Hamming,45,336,8,normal,0.2214038372039795,0.05867314338684082,0,14,1,0
Hamming,45,336,8,anomalous,0.2214038372039795,0.061801910400390625,10,0,0,5
Hamming,45,336,9,normal,0.2197408676147461,0.058139801025390625,0,14,1,0
Hamming,45,336,9,anomalous,0.2197408676147461,0.0627739429473877,10,0,0,5
Hamming,45,336,10,normal,0.22722196578979492,0.058183908462524414,0,13,2,0
Hamming,45,336,10,anomalous,0.22722196578979492,0.061717987060546875,10,0,0,5
Hamming,50,336,1,normal,0.2411649227142334,0.062339067459106445,0,14,1,0
Hamming,50,336,1,anomalous,0.2411649227142334,0.06672406196594238,5,0,0,10
Hamming,50,336,2,normal,0.23888206481933594,0.06149482727050781,0,14,1,0
Hamming,50,336,2,anomalous,0.23888206481933594,0.06624913215637207,6,0,0,9
Hamming,50,336,3,normal,0.24415206909179688,0.0629889965057373,0,14,1,0
Hamming,50,336,3,anomalous,0.24415206909179688,0.06705808639526367,6,0,0,9
Hamming,50,336,4,normal,0.2389507293701172,0.0620579719543457,0,13,2,0
Hamming,50,336,4,anomalous,0.2389507293701172,0.06690788269042969,8,0,0,7
Hamming,50,336,5,normal,0.24032115936279297,0.06721782684326172,0,13,2,0
Hamming,50,336,5,anomalous,0.24032115936279297,0.06590795516967773,9,0,0,6
Hamming,50,336,6,normal,0.23879599571228027,0.061662912368774414,0,13,2,0
Hamming,50,336,6,anomalous,0.23879599571228027,0.06608104705810547,9,0,0,6
Hamming,50,336,7,normal,0.23656606674194336,0.06404519081115723,0,13,2,0
Hamming,50,336,7,anomalous,0.23656606674194336,0.06734108924865723,9,0,0,6
Hamming,50,336,8,normal,0.24150824546813965,0.06314396858215332,0,13,2,0
Hamming,50,336,8,anomalous,0.24150824546813965,0.06496000289916992,9,0,0,6
Hamming,50,336,9,normal,0.23848819732666016,0.0626840591430664,0,13,2,0
Hamming,50,336,9,anomalous,0.23848819732666016,0.06813907623291016,9,0,0,6
Hamming,50,336,10,normal,0.23868298530578613,0.06284475326538086,0,13,2,0
Hamming,50,336,10,anomalous,0.23868298530578613,0.06438612937927246,9,0,0,6
Hamming,5,480,1,normal,0.08368611335754395,0.018855810165405273,0,10,0,0
Hamming,5,480,1,anomalous,0.08368611335754395,0.019205093383789062,0,0,0,10
Hamming,5,480,2,normal,0.07677197456359863,0.018922090530395508,0,10,0,0
Hamming,5,480,2,anomalous,0.07677197456359863,0.019932031631469727,0,0,0,10
Hamming,5,480,3,normal,0.07620096206665039,0.01953887939453125,0,10,0,0
Hamming,5,480,3,anomalous,0.07620096206665039,0.01943802833557129,0,0,0,10
Hamming,5,480,4,normal,0.07691097259521484,0.019828081130981445,0,10,0,0
Hamming,5,480,4,anomalous,0.07691097259521484,0.019266128540039062,0,0,0,10
Hamming,5,480,5,normal,0.07718420028686523,0.019343137741088867,0,6,4,0
Hamming,5,480,5,anomalous,0.07718420028686523,0.019158124923706055,5,0,0,5
Hamming,5,480,6,normal,0.07758522033691406,0.01883077621459961,0,6,4,0
Hamming,5,480,6,anomalous,0.07758522033691406,0.01888418197631836,5,0,0,5
Hamming,5,480,7,normal,0.07607507705688477,0.01877284049987793,0,6,4,0
Hamming,5,480,7,anomalous,0.07607507705688477,0.020154237747192383,5,0,0,5
Hamming,5,480,8,normal,0.07781815528869629,0.01990485191345215,0,6,4,0
Hamming,5,480,8,anomalous,0.07781815528869629,0.0232088565826416,5,0,0,5
Hamming,5,480,9,normal,0.07836484909057617,0.01951289176940918,0,6,4,0
Hamming,5,480,9,anomalous,0.07836484909057617,0.019767045974731445,5,0,0,5
Hamming,5,480,10,normal,0.07587885856628418,0.019548892974853516,0,6,4,0
Hamming,5,480,10,anomalous,0.07587885856628418,0.01942586898803711,5,0,0,5
Hamming,10,480,1,normal,0.08788084983825684,0.022563934326171875,0,10,0,0
Hamming,10,480,1,anomalous,0.08788084983825684,0.02287912368774414,4,0,0,6
Hamming,10,480,2,normal,0.0863649845123291,0.02217698097229004,0,10,0,0
Hamming,10,480,2,anomalous,0.0863649845123291,0.021867036819458008,4,0,0,6
Hamming,10,480,3,normal,0.08667111396789551,0.022222042083740234,0,10,0,0
Hamming,10,480,3,anomalous,0.08667111396789551,0.02203083038330078,5,0,0,5
Hamming,10,480,4,normal,0.08686494827270508,0.022585153579711914,0,10,0,0
Hamming,10,480,4,anomalous,0.08686494827270508,0.0225222110748291,5,0,0,5
Hamming,10,480,5,normal,0.08824586868286133,0.021945714950561523,0,10,0,0
Hamming,10,480,5,anomalous,0.08824586868286133,0.02333807945251465,5,0,0,5
Hamming,10,480,6,normal,0.09403586387634277,0.022465944290161133,0,10,0,0
Hamming,10,480,6,anomalous,0.09403586387634277,0.022982120513916016,5,0,0,5
Hamming,10,480,7,normal,0.08781099319458008,0.022736787796020508,0,10,0,0
Hamming,10,480,7,anomalous,0.08781099319458008,0.02311992645263672,5,0,0,5
Hamming,10,480,8,normal,0.08687615394592285,0.021626949310302734,0,8,2,0
Hamming,10,480,8,anomalous,0.08687615394592285,0.022307872772216797,7,0,0,3
Hamming,10,480,9,normal,0.08681178092956543,0.022648096084594727,0,8,2,0
Hamming,10,480,9,anomalous,0.08681178092956543,0.021831035614013672,7,0,0,3
Hamming,10,480,10,normal,0.08714103698730469,0.0225830078125,0,8,2,0
Hamming,10,480,10,anomalous,0.08714103698730469,0.022400856018066406,7,0,0,3
Hamming,15,480,1,normal,0.09782671928405762,0.024821996688842773,0,9,1,0
Hamming,15,480,1,anomalous,0.09782671928405762,0.02511310577392578,4,0,0,6
Hamming,15,480,2,normal,0.09885692596435547,0.02485203742980957,0,9,1,0
Hamming,15,480,2,anomalous,0.09885692596435547,0.027959108352661133,4,0,0,6
Hamming,15,480,3,normal,0.09719419479370117,0.02485823631286621,0,9,1,0
Hamming,15,480,3,anomalous,0.09719419479370117,0.02669692039489746,6,0,0,4
Hamming,15,480,4,normal,0.09836506843566895,0.025922060012817383,0,9,1,0
Hamming,15,480,4,anomalous,0.09836506843566895,0.026160240173339844,7,0,0,3
Hamming,15,480,5,normal,0.09792709350585938,0.026196956634521484,0,9,1,0
Hamming,15,480,5,anomalous,0.09792709350585938,0.025923967361450195,7,0,0,3
Hamming,15,480,6,normal,0.09811115264892578,0.02605915069580078,0,9,1,0
Hamming,15,480,6,anomalous,0.09811115264892578,0.025156736373901367,7,0,0,3
Hamming,15,480,7,normal,0.09843111038208008,0.024956941604614258,0,9,1,0
Hamming,15,480,7,anomalous,0.09843111038208008,0.02545785903930664,7,0,0,3
Hamming,15,480,8,normal,0.09918498992919922,0.024608850479125977,0,9,1,0
Hamming,15,480,8,anomalous,0.09918498992919922,0.025092124938964844,7,0,0,3
Hamming,15,480,9,normal,0.10375404357910156,0.024977922439575195,0,9,1,0
Hamming,15,480,9,anomalous,0.10375404357910156,0.025321006774902344,7,0,0,3
Hamming,15,480,10,normal,0.09775614738464355,0.025729894638061523,0,8,2,0
Hamming,15,480,10,anomalous,0.09775614738464355,0.026641130447387695,7,0,0,3
Hamming,20,480,1,normal,0.111083984375,0.028172969818115234,0,10,0,0
Hamming,20,480,1,anomalous,0.111083984375,0.02829885482788086,5,0,0,5
Hamming,20,480,2,normal,0.10820913314819336,0.02913498878479004,0,9,1,0
Hamming,20,480,2,anomalous,0.10820913314819336,0.028481006622314453,6,0,0,4
Hamming,20,480,3,normal,0.10833001136779785,0.029514074325561523,0,9,1,0
Hamming,20,480,3,anomalous,0.10833001136779785,0.028830766677856445,6,0,0,4
Hamming,20,480,4,normal,0.10904383659362793,0.028232097625732422,0,9,1,0
Hamming,20,480,4,anomalous,0.10904383659362793,0.0345461368560791,6,0,0,4
Hamming,20,480,5,normal,0.11193132400512695,0.029233932495117188,0,9,1,0
Hamming,20,480,5,anomalous,0.11193132400512695,0.02946305274963379,6,0,0,4
Hamming,20,480,6,normal,0.10882401466369629,0.02790999412536621,0,9,1,0
Hamming,20,480,6,anomalous,0.10882401466369629,0.028057098388671875,6,0,0,4
Hamming,20,480,7,normal,0.11380505561828613,0.029682159423828125,0,9,1,0
Hamming,20,480,7,anomalous,0.11380505561828613,0.029638051986694336,6,0,0,4
Hamming,20,480,8,normal,0.10940074920654297,0.02849102020263672,0,9,1,0
Hamming,20,480,8,anomalous,0.10940074920654297,0.028410911560058594,7,0,0,3
Hamming,20,480,9,normal,0.10979509353637695,0.0297391414642334,0,9,1,0
Hamming,20,480,9,anomalous,0.10979509353637695,0.03022599220275879,7,0,0,3
Hamming,20,480,10,normal,0.11660885810852051,0.030539989471435547,0,9,1,0
Hamming,20,480,10,anomalous,0.11660885810852051,0.02965998649597168,7,0,0,3
Hamming,25,480,1,normal,0.12171602249145508,0.03202986717224121,0,10,0,0
Hamming,25,480,1,anomalous,0.12171602249145508,0.03292393684387207,6,0,0,4
Hamming,25,480,2,normal,0.12220430374145508,0.031980037689208984,0,10,0,0
Hamming,25,480,2,anomalous,0.12220430374145508,0.03335118293762207,6,0,0,4
Hamming,25,480,3,normal,0.12390899658203125,0.03169989585876465,0,10,0,0
Hamming,25,480,3,anomalous,0.12390899658203125,0.032037973403930664,6,0,0,4
Hamming,25,480,4,normal,0.12276101112365723,0.03192543983459473,0,10,0,0
Hamming,25,480,4,anomalous,0.12276101112365723,0.03167080879211426,6,0,0,4
Hamming,25,480,5,normal,0.1280989646911621,0.03244209289550781,0,9,1,0
Hamming,25,480,5,anomalous,0.1280989646911621,0.03226923942565918,6,0,0,4
Hamming,25,480,6,normal,0.12249016761779785,0.03170514106750488,0,9,1,0
Hamming,25,480,6,anomalous,0.12249016761779785,0.03205084800720215,7,0,0,3
Hamming,25,480,7,normal,0.12003278732299805,0.03251504898071289,0,9,1,0
Hamming,25,480,7,anomalous,0.12003278732299805,0.032682180404663086,7,0,0,3
Hamming,25,480,8,normal,0.12401676177978516,0.03225231170654297,0,9,1,0
Hamming,25,480,8,anomalous,0.12401676177978516,0.032294273376464844,7,0,0,3
Hamming,25,480,9,normal,0.12287378311157227,0.032102346420288086,0,9,1,0
Hamming,25,480,9,anomalous,0.12287378311157227,0.033487796783447266,7,0,0,3
Hamming,25,480,10,normal,0.12811493873596191,0.032424211502075195,0,9,1,0
Hamming,25,480,10,anomalous,0.12811493873596191,0.03222012519836426,7,0,0,3
Hamming,30,480,1,normal,0.14125585556030273,0.04595303535461426,0,10,0,0
Hamming,30,480,1,anomalous,0.14125585556030273,0.03658175468444824,6,0,0,4
Hamming,30,480,2,normal,0.134721040725708,0.03510880470275879,0,10,0,0
Hamming,30,480,2,anomalous,0.134721040725708,0.035927772521972656,6,0,0,4
Hamming,30,480,3,normal,0.13363885879516602,0.03597903251647949,0,9,1,0
Hamming,30,480,3,anomalous,0.13363885879516602,0.037400245666503906,6,0,0,4
Hamming,30,480,4,normal,0.13606500625610352,0.03524374961853027,0,9,1,0
Hamming,30,480,4,anomalous,0.13606500625610352,0.03591513633728027,6,0,0,4
Hamming,30,480,5,normal,0.13801097869873047,0.03596210479736328,0,9,1,0
Hamming,30,480,5,anomalous,0.13801097869873047,0.03614497184753418,7,0,0,3
Hamming,30,480,6,normal,0.13499760627746582,0.035248756408691406,0,9,1,0
Hamming,30,480,6,anomalous,0.13499760627746582,0.037519216537475586,7,0,0,3
Hamming,30,480,7,normal,0.1348578929901123,0.03546619415283203,0,9,1,0
Hamming,30,480,7,anomalous,0.1348578929901123,0.0357508659362793,7,0,0,3
Hamming,30,480,8,normal,0.13321328163146973,0.034974098205566406,0,9,1,0
Hamming,30,480,8,anomalous,0.13321328163146973,0.03655815124511719,7,0,0,3
Hamming,30,480,9,normal,0.13738608360290527,0.04126906394958496,0,9,1,0
Hamming,30,480,9,anomalous,0.13738608360290527,0.0367281436920166,7,0,0,3
Hamming,30,480,10,normal,0.13448810577392578,0.035058021545410156,0,9,1,0
Hamming,30,480,10,anomalous,0.13448810577392578,0.03626894950866699,7,0,0,3
Hamming,35,480,1,normal,0.14771676063537598,0.0390620231628418,0,10,0,0
Hamming,35,480,1,anomalous,0.14771676063537598,0.04174494743347168,6,0,0,4
Hamming,35,480,2,normal,0.1472337245941162,0.03897285461425781,0,10,0,0
Hamming,35,480,2,anomalous,0.1472337245941162,0.03955268859863281,6,0,0,4
Hamming,35,480,3,normal,0.1472158432006836,0.04224801063537598,0,10,0,0
Hamming,35,480,3,anomalous,0.1472158432006836,0.04320406913757324,6,0,0,4
Hamming,35,480,4,normal,0.14858198165893555,0.0390009880065918,0,10,0,0
Hamming,35,480,4,anomalous,0.14858198165893555,0.038935184478759766,6,0,0,4
Hamming,35,480,5,normal,0.14548420906066895,0.03951740264892578,0,9,1,0
Hamming,35,480,5,anomalous,0.14548420906066895,0.040163278579711914,6,0,0,4
Hamming,35,480,6,normal,0.14692926406860352,0.03803396224975586,0,9,1,0
Hamming,35,480,6,anomalous,0.14692926406860352,0.04046511650085449,7,0,0,3
Hamming,35,480,7,normal,0.14857912063598633,0.03911304473876953,0,9,1,0
Hamming,35,480,7,anomalous,0.14857912063598633,0.03926897048950195,7,0,0,3
Hamming,35,480,8,normal,0.15649199485778809,0.03870987892150879,0,8,2,0
Hamming,35,480,8,anomalous,0.15649199485778809,0.040513038635253906,7,0,0,3
Hamming,35,480,9,normal,0.14695501327514648,0.039288997650146484,0,8,2,0
Hamming,35,480,9,anomalous,0.14695501327514648,0.04031777381896973,7,0,0,3
Hamming,35,480,10,normal,0.14795398712158203,0.038184165954589844,0,7,3,0
Hamming,35,480,10,anomalous,0.14795398712158203,0.03901314735412598,7,0,0,3
Hamming,40,480,1,normal,0.15913605690002441,0.042964935302734375,0,10,0,0
Hamming,40,480,1,anomalous,0.15913605690002441,0.04481792449951172,6,0,0,4
Hamming,40,480,2,normal,0.1631460189819336,0.04341411590576172,0,10,0,0
Hamming,40,480,2,anomalous,0.1631460189819336,0.04351496696472168,6,0,0,4
Hamming,40,480,3,normal,0.15761303901672363,0.0429079532623291,0,10,0,0
Hamming,40,480,3,anomalous,0.15761303901672363,0.04319167137145996,6,0,0,4
Hamming,40,480,4,normal,0.16163206100463867,0.04185605049133301,0,10,0,0
Hamming,40,480,4,anomalous,0.16163206100463867,0.043174028396606445,6,0,0,4
Hamming,40,480,5,normal,0.15854907035827637,0.04304194450378418,0,9,1,0
Hamming,40,480,5,anomalous,0.15854907035827637,0.044442176818847656,6,0,0,4
Hamming,40,480,6,normal,0.1654219627380371,0.042181968688964844,0,9,1,0
Hamming,40,480,6,anomalous,0.1654219627380371,0.04367518424987793,6,0,0,4
Hamming,40,480,7,normal,0.15839529037475586,0.04242992401123047,0,9,1,0
Hamming,40,480,7,anomalous,0.15839529037475586,0.04366493225097656,7,0,0,3
Hamming,40,480,8,normal,0.16077899932861328,0.04161405563354492,0,9,1,0
Hamming,40,480,8,anomalous,0.16077899932861328,0.04306387901306152,7,0,0,3
