detector,n_bins,n_obs_per_period,alpha,testing_set,time_model_creation,time_model_prediction,n_tp,n_tn,n_fp,n_fn
Clark,40,672,9,normal,0.12879514694213867,0.03369712829589844,0,7,0,0
Clark,40,672,9,anomalous,0.12879514694213867,0.036344051361083984,7,0,0,0
Clark,40,672,10,normal,0.12857484817504883,0.03415799140930176,0,6,1,0
Clark,40,672,10,anomalous,0.12857484817504883,0.03481721878051758,7,0,0,0
Clark,45,672,1,normal,0.1362171173095703,0.03672385215759277,0,7,0,0
Clark,45,672,1,anomalous,0.1362171173095703,0.037567138671875,7,0,0,0
Clark,45,672,2,normal,0.13576912879943848,0.03592395782470703,0,7,0,0
Clark,45,672,2,anomalous,0.13576912879943848,0.03994393348693848,7,0,0,0
Clark,45,672,3,normal,0.13370203971862793,0.036042213439941406,0,7,0,0
Clark,45,672,3,anomalous,0.13370203971862793,0.037873268127441406,7,0,0,0
Clark,45,672,4,normal,0.1419661045074463,0.038178205490112305,0,7,0,0
Clark,45,672,4,anomalous,0.1419661045074463,0.037811994552612305,7,0,0,0
Clark,45,672,5,normal,0.14425897598266602,0.036078691482543945,0,7,0,0
Clark,45,672,5,anomalous,0.14425897598266602,0.037415266036987305,7,0,0,0
Clark,45,672,6,normal,0.13793492317199707,0.041253089904785156,0,7,0,0
Clark,45,672,6,anomalous,0.13793492317199707,0.03826189041137695,7,0,0,0
Clark,45,672,7,normal,0.13605403900146484,0.03614997863769531,0,7,0,0
Clark,45,672,7,anomalous,0.13605403900146484,0.037333011627197266,7,0,0,0
Clark,45,672,8,normal,0.13459300994873047,0.03694915771484375,0,7,0,0
Clark,45,672,8,anomalous,0.13459300994873047,0.043405771255493164,7,0,0,0
Clark,45,672,9,normal,0.13833904266357422,0.03641700744628906,0,6,1,0
Clark,45,672,9,anomalous,0.13833904266357422,0.03901195526123047,7,0,0,0
Clark,45,672,10,normal,0.1363539695739746,0.03618621826171875,0,6,1,0
Clark,45,672,10,anomalous,0.1363539695739746,0.038316965103149414,7,0,0,0
Clark,50,672,1,normal,0.14843010902404785,0.04066801071166992,0,7,0,0
Clark,50,672,1,anomalous,0.14843010902404785,0.040968894958496094,7,0,0,0
Clark,50,672,2,normal,0.14413690567016602,0.03922724723815918,0,7,0,0
Clark,50,672,2,anomalous,0.14413690567016602,0.04056286811828613,7,0,0,0
Clark,50,672,3,normal,0.1539151668548584,0.04078102111816406,0,7,0,0
Clark,50,672,3,anomalous,0.1539151668548584,0.040509939193725586,7,0,0,0
Clark,50,672,4,normal,0.1436159610748291,0.04297804832458496,0,7,0,0
Clark,50,672,4,anomalous,0.1436159610748291,0.042670249938964844,7,0,0,0
Clark,50,672,5,normal,0.14872336387634277,0.038743019104003906,0,7,0,0
Clark,50,672,5,anomalous,0.14872336387634277,0.04033994674682617,7,0,0,0
Clark,50,672,6,normal,0.14461398124694824,0.04263114929199219,0,7,0,0
Clark,50,672,6,anomalous,0.14461398124694824,0.04056096076965332,7,0,0,0
Clark,50,672,7,normal,0.15331196784973145,0.03893399238586426,0,7,0,0
Clark,50,672,7,anomalous,0.15331196784973145,0.041337013244628906,7,0,0,0
Clark,50,672,8,normal,0.1471538543701172,0.04194903373718262,0,7,0,0
Clark,50,672,8,anomalous,0.1471538543701172,0.04109072685241699,7,0,0,0
Clark,50,672,9,normal,0.14850401878356934,0.03878593444824219,0,7,0,0
Clark,50,672,9,anomalous,0.14850401878356934,0.04165196418762207,7,0,0,0
Clark,50,672,10,normal,0.1439671516418457,0.038886070251464844,0,7,0,0
Clark,50,672,10,anomalous,0.1439671516418457,0.040576934814453125,7,0,0,0
Clark,5,816,1,normal,0.05701589584350586,0.015352725982666016,0,4,2,0
Clark,5,816,1,anomalous,0.05701589584350586,0.015004873275756836,2,0,0,4
Clark,5,816,2,normal,0.06294679641723633,0.015012741088867188,0,4,2,0
Clark,5,816,2,anomalous,0.06294679641723633,0.01478719711303711,2,0,0,4
Clark,5,816,3,normal,0.058013916015625,0.014751911163330078,0,4,2,0
Clark,5,816,3,anomalous,0.058013916015625,0.015095949172973633,2,0,0,4
Clark,5,816,4,normal,0.05710005760192871,0.01494288444519043,0,4,2,0
Clark,5,816,4,anomalous,0.05710005760192871,0.014976024627685547,2,0,0,4
Clark,5,816,5,normal,0.05640006065368652,0.015006065368652344,0,4,2,0
Clark,5,816,5,anomalous,0.05640006065368652,0.015033721923828125,2,0,0,4
Clark,5,816,6,normal,0.05867791175842285,0.015278816223144531,0,4,2,0
Clark,5,816,6,anomalous,0.05867791175842285,0.014828920364379883,2,0,0,4
Clark,5,816,7,normal,0.05717778205871582,0.016525983810424805,0,4,2,0
Clark,5,816,7,anomalous,0.05717778205871582,0.015095710754394531,2,0,0,4
Clark,5,816,8,normal,0.056855201721191406,0.015124082565307617,0,4,2,0
Clark,5,816,8,anomalous,0.056855201721191406,0.014897346496582031,2,0,0,4
Clark,5,816,9,normal,0.056868791580200195,0.01474618911743164,0,4,2,0
Clark,5,816,9,anomalous,0.056868791580200195,0.014674901962280273,2,0,0,4
Clark,5,816,10,normal,0.058255910873413086,0.014877080917358398,0,4,2,0
Clark,5,816,10,anomalous,0.058255910873413086,0.015097856521606445,2,0,0,4
Clark,10,816,1,normal,0.06402182579040527,0.017087936401367188,0,5,1,0
Clark,10,816,1,anomalous,0.06402182579040527,0.017501115798950195,6,0,0,0
Clark,10,816,2,normal,0.06899023056030273,0.01707291603088379,0,5,1,0
Clark,10,816,2,anomalous,0.06899023056030273,0.01749587059020996,6,0,0,0
Clark,10,816,3,normal,0.0644521713256836,0.017017126083374023,0,5,1,0
Clark,10,816,3,anomalous,0.0644521713256836,0.018599748611450195,6,0,0,0
Clark,10,816,4,normal,0.06352376937866211,0.017261981964111328,0,5,1,0
Clark,10,816,4,anomalous,0.06352376937866211,0.017108917236328125,6,0,0,0
Clark,10,816,5,normal,0.06329107284545898,0.017277240753173828,0,5,1,0
Clark,10,816,5,anomalous,0.06329107284545898,0.017499208450317383,6,0,0,0
Clark,10,816,6,normal,0.07299089431762695,0.02097630500793457,0,5,1,0
Clark,10,816,6,anomalous,0.07299089431762695,0.018516063690185547,6,0,0,0
Clark,10,816,7,normal,0.06627607345581055,0.01725602149963379,0,5,1,0
Clark,10,816,7,anomalous,0.06627607345581055,0.017266035079956055,6,0,0,0
Clark,10,816,8,normal,0.06338095664978027,0.016953706741333008,0,5,1,0
Clark,10,816,8,anomalous,0.06338095664978027,0.017142057418823242,6,0,0,0
Clark,10,816,9,normal,0.06294107437133789,0.016951799392700195,0,5,1,0
Clark,10,816,9,anomalous,0.06294107437133789,0.017323017120361328,6,0,0,0
Clark,10,816,10,normal,0.06588411331176758,0.016947031021118164,0,5,1,0
Clark,10,816,10,anomalous,0.06588411331176758,0.023885726928710938,6,0,0,0
Clark,15,816,1,normal,0.07192397117614746,0.022533893585205078,0,6,0,0
Clark,15,816,1,anomalous,0.07192397117614746,0.02028799057006836,6,0,0,0
Clark,15,816,2,normal,0.07547593116760254,0.019383907318115234,0,6,0,0
Clark,15,816,2,anomalous,0.07547593116760254,0.020210981369018555,6,0,0,0
Clark,15,816,3,normal,0.06966495513916016,0.01957988739013672,0,6,0,0
Clark,15,816,3,anomalous,0.06966495513916016,0.0193331241607666,6,0,0,0
Clark,15,816,4,normal,0.0734090805053711,0.01924300193786621,0,6,0,0
Clark,15,816,4,anomalous,0.0734090805053711,0.019919872283935547,6,0,0,0
Clark,15,816,5,normal,0.07015395164489746,0.020178794860839844,0,5,1,0
Clark,15,816,5,anomalous,0.07015395164489746,0.019387006759643555,6,0,0,0
Clark,15,816,6,normal,0.07043099403381348,0.019437074661254883,0,5,1,0
Clark,15,816,6,anomalous,0.07043099403381348,0.019381046295166016,6,0,0,0
Clark,15,816,7,normal,0.07282805442810059,0.019404888153076172,0,5,1,0
Clark,15,816,7,anomalous,0.07282805442810059,0.019730091094970703,6,0,0,0
Clark,15,816,8,normal,0.07137894630432129,0.01993107795715332,0,5,1,0
Clark,15,816,8,anomalous,0.07137894630432129,0.020656108856201172,6,0,0,0
Clark,15,816,9,normal,0.07494306564331055,0.019670963287353516,0,5,1,0
Clark,15,816,9,anomalous,0.07494306564331055,0.021155118942260742,6,0,0,0
Clark,15,816,10,normal,0.07202005386352539,0.01975703239440918,0,5,1,0
Clark,15,816,10,anomalous,0.07202005386352539,0.019515037536621094,6,0,0,0
Clark,20,816,1,normal,0.07788681983947754,0.022162914276123047,0,6,0,0
Clark,20,816,1,anomalous,0.07788681983947754,0.026074886322021484,6,0,0,0
Clark,20,816,2,normal,0.08251094818115234,0.022637128829956055,0,6,0,0
Clark,20,816,2,anomalous,0.08251094818115234,0.02196192741394043,6,0,0,0
Clark,20,816,3,normal,0.07908225059509277,0.021966218948364258,0,6,0,0
Clark,20,816,3,anomalous,0.07908225059509277,0.02184915542602539,6,0,0,0
Clark,20,816,4,normal,0.07762289047241211,0.022356033325195312,0,6,0,0
Clark,20,816,4,anomalous,0.07762289047241211,0.023976802825927734,6,0,0,0
Clark,20,816,5,normal,0.07858681678771973,0.02448296546936035,0,6,0,0
Clark,20,816,5,anomalous,0.07858681678771973,0.026620149612426758,6,0,0,0
Clark,20,816,6,normal,0.08406400680541992,0.022068023681640625,0,6,0,0
Clark,20,816,6,anomalous,0.08406400680541992,0.022325992584228516,6,0,0,0
Clark,20,816,7,normal,0.07831597328186035,0.021990060806274414,0,6,0,0
Clark,20,816,7,anomalous,0.07831597328186035,0.02221226692199707,6,0,0,0
Clark,20,816,8,normal,0.07735323905944824,0.023463964462280273,0,6,0,0
Clark,20,816,8,anomalous,0.07735323905944824,0.02350783348083496,6,0,0,0
Clark,20,816,9,normal,0.07986998558044434,0.022071123123168945,0,6,0,0
Clark,20,816,9,anomalous,0.07986998558044434,0.022098302841186523,6,0,0,0
Clark,20,816,10,normal,0.07869100570678711,0.021869897842407227,0,6,0,0
Clark,20,816,10,anomalous,0.07869100570678711,0.021818876266479492,6,0,0,0
Clark,25,816,1,normal,0.08794021606445312,0.02474379539489746,0,6,0,0
Clark,25,816,1,anomalous,0.08794021606445312,0.024255990982055664,6,0,0,0
Clark,25,816,2,normal,0.08755874633789062,0.02477097511291504,0,6,0,0
Clark,25,816,2,anomalous,0.08755874633789062,0.024035215377807617,6,0,0,0
Clark,25,816,3,normal,0.08999490737915039,0.024827241897583008,0,6,0,0
Clark,25,816,3,anomalous,0.08999490737915039,0.02497410774230957,6,0,0,0
Clark,25,816,4,normal,0.08953595161437988,0.02688288688659668,0,6,0,0
Clark,25,816,4,anomalous,0.08953595161437988,0.024571895599365234,6,0,0,0
Clark,25,816,5,normal,0.08574604988098145,0.024631023406982422,0,6,0,0
Clark,25,816,5,anomalous,0.08574604988098145,0.024214744567871094,6,0,0,0
Clark,25,816,6,normal,0.08757519721984863,0.024148941040039062,0,6,0,0
Clark,25,816,6,anomalous,0.08757519721984863,0.024593830108642578,6,0,0,0
Clark,25,816,7,normal,0.08901786804199219,0.02463698387145996,0,6,0,0
Clark,25,816,7,anomalous,0.08901786804199219,0.024724960327148438,6,0,0,0
Clark,25,816,8,normal,0.08629131317138672,0.02427983283996582,0,6,0,0
Clark,25,816,8,anomalous,0.08629131317138672,0.024013996124267578,6,0,0,0
Clark,25,816,9,normal,0.09113788604736328,0.025155067443847656,0,6,0,0
Clark,25,816,9,anomalous,0.09113788604736328,0.024981975555419922,6,0,0,0
Clark,25,816,10,normal,0.092742919921875,0.024780988693237305,0,6,0,0
Clark,25,816,10,anomalous,0.092742919921875,0.02695608139038086,6,0,0,0
Clark,30,816,1,normal,0.09395003318786621,0.028252124786376953,0,6,0,0
Clark,30,816,1,anomalous,0.09395003318786621,0.028303861618041992,6,0,0,0
Clark,30,816,2,normal,0.09721708297729492,0.02829122543334961,0,6,0,0
Clark,30,816,2,anomalous,0.09721708297729492,0.02766895294189453,6,0,0,0
Clark,30,816,3,normal,0.0963752269744873,0.026721954345703125,0,6,0,0
Clark,30,816,3,anomalous,0.0963752269744873,0.028414011001586914,6,0,0,0
Clark,30,816,4,normal,0.0947577953338623,0.028278112411499023,0,6,0,0
Clark,30,816,4,anomalous,0.0947577953338623,0.028017282485961914,6,0,0,0
Clark,30,816,5,normal,0.09392714500427246,0.02651810646057129,0,6,0,0
Clark,30,816,5,anomalous,0.09392714500427246,0.027550935745239258,6,0,0,0
Clark,30,816,6,normal,0.11354494094848633,0.02704310417175293,0,6,0,0
Clark,30,816,6,anomalous,0.11354494094848633,0.027007102966308594,6,0,0,0
Clark,30,816,7,normal,0.09332704544067383,0.026814937591552734,0,6,0,0
Clark,30,816,7,anomalous,0.09332704544067383,0.026980876922607422,6,0,0,0
Clark,30,816,8,normal,0.09229278564453125,0.02712392807006836,0,6,0,0
Clark,30,816,8,anomalous,0.09229278564453125,0.0277402400970459,6,0,0,0
Clark,30,816,9,normal,0.09650397300720215,0.026762008666992188,0,6,0,0
Clark,30,816,9,anomalous,0.09650397300720215,0.028758764266967773,6,0,0,0
Clark,30,816,10,normal,0.09227395057678223,0.026718854904174805,0,5,1,0
Clark,30,816,10,anomalous,0.09227395057678223,0.027170181274414062,6,0,0,0
Clark,35,816,1,normal,0.10799622535705566,0.030330896377563477,0,6,0,0
Clark,35,816,1,anomalous,0.10799622535705566,0.029262065887451172,6,0,0,0
Clark,35,816,2,normal,0.11017608642578125,0.029302597045898438,0,6,0,0
Clark,35,816,2,anomalous,0.11017608642578125,0.02996993064880371,6,0,0,0
Clark,35,816,3,normal,0.1034708023071289,0.02921605110168457,0,6,0,0
Clark,35,816,3,anomalous,0.1034708023071289,0.030716896057128906,6,0,0,0
Clark,35,816,4,normal,0.1039738655090332,0.030178070068359375,0,6,0,0
Clark,35,816,4,anomalous,0.1039738655090332,0.029026031494140625,6,0,0,0
Clark,35,816,5,normal,0.1013801097869873,0.031617164611816406,0,6,0,0
Clark,35,816,5,anomalous,0.1013801097869873,0.029592037200927734,6,0,0,0
Clark,35,816,6,normal,0.10265707969665527,0.03249096870422363,0,6,0,0
Clark,35,816,6,anomalous,0.10265707969665527,0.0298311710357666,6,0,0,0
Clark,35,816,7,normal,0.10400819778442383,0.029819011688232422,0,6,0,0
Clark,35,816,7,anomalous,0.10400819778442383,0.037039995193481445,6,0,0,0
Clark,35,816,8,normal,0.10500884056091309,0.029102087020874023,0,6,0,0
Clark,35,816,8,anomalous,0.10500884056091309,0.032225847244262695,6,0,0,0
Clark,35,816,9,normal,0.10361886024475098,0.029218196868896484,0,5,1,0
Clark,35,816,9,anomalous,0.10361886024475098,0.03007793426513672,6,0,0,0
Clark,35,816,10,normal,0.10169315338134766,0.030729055404663086,0,5,1,0
Clark,35,816,10,anomalous,0.10169315338134766,0.030844926834106445,6,0,0,0
Clark,40,816,1,normal,0.11150527000427246,0.031783103942871094,0,6,0,0
Clark,40,816,1,anomalous,0.11150527000427246,0.031549930572509766,6,0,0,0
Clark,40,816,2,normal,0.11158299446105957,0.034538984298706055,0,6,0,0
Clark,40,816,2,anomalous,0.11158299446105957,0.03271794319152832,6,0,0,0
Clark,40,816,3,normal,0.11818480491638184,0.03426313400268555,0,6,0,0
Clark,40,816,3,anomalous,0.11818480491638184,0.032321929931640625,6,0,0,0
Clark,40,816,4,normal,0.11497902870178223,0.03161311149597168,0,6,0,0
Clark,40,816,4,anomalous,0.11497902870178223,0.03210306167602539,6,0,0,0
Clark,40,816,5,normal,0.11377882957458496,0.032608985900878906,0,5,1,0
Clark,40,816,5,anomalous,0.11377882957458496,0.032743215560913086,6,0,0,0
Clark,40,816,6,normal,0.11494684219360352,0.031996965408325195,0,5,1,0
Clark,40,816,6,anomalous,0.11494684219360352,0.033132076263427734,6,0,0,0
Clark,40,816,7,normal,0.11195015907287598,0.03139519691467285,0,5,1,0
Clark,40,816,7,anomalous,0.11195015907287598,0.036184072494506836,6,0,0,0
Clark,40,816,8,normal,0.12042093276977539,0.03272700309753418,0,4,2,0
Clark,40,816,8,anomalous,0.12042093276977539,0.03229188919067383,6,0,0,0
Clark,40,816,9,normal,0.11697793006896973,0.03194379806518555,0,4,2,0
Clark,40,816,9,anomalous,0.11697793006896973,0.03197598457336426,6,0,0,0
Clark,40,816,10,normal,0.11560225486755371,0.035417795181274414,0,4,2,0
Clark,40,816,10,anomalous,0.11560225486755371,0.0328524112701416,6,0,0,0
Clark,45,816,1,normal,0.12400937080383301,0.03544497489929199,0,6,0,0
Clark,45,816,1,anomalous,0.12400937080383301,0.035423994064331055,6,0,0,0
Clark,45,816,2,normal,0.13111305236816406,0.035466909408569336,0,6,0,0
Clark,45,816,2,anomalous,0.13111305236816406,0.03715014457702637,6,0,0,0
Clark,45,816,3,normal,0.12805700302124023,0.03455305099487305,0,6,0,0
Clark,45,816,3,anomalous,0.12805700302124023,0.03586292266845703,6,0,0,0
Clark,45,816,4,normal,0.11980605125427246,0.03538990020751953,0,6,0,0
Clark,45,816,4,anomalous,0.11980605125427246,0.03774309158325195,6,0,0,0
Clark,45,816,5,normal,0.12399005889892578,0.033856868743896484,0,6,0,0
Clark,45,816,5,anomalous,0.12399005889892578,0.035466909408569336,6,0,0,0
Clark,45,816,6,normal,0.12028193473815918,0.04138302803039551,0,6,0,0
Clark,45,816,6,anomalous,0.12028193473815918,0.03557991981506348,6,0,0,0
Clark,45,816,7,normal,0.12064504623413086,0.03441619873046875,0,6,0,0
Clark,45,816,7,anomalous,0.12064504623413086,0.03577709197998047,6,0,0,0
Clark,45,816,8,normal,0.127302885055542,0.03542590141296387,0,5,1,0
Clark,45,816,8,anomalous,0.127302885055542,0.03738903999328613,6,0,0,0
Clark,45,816,9,normal,0.12080502510070801,0.03410983085632324,0,5,1,0
Clark,45,816,9,anomalous,0.12080502510070801,0.035698890686035156,6,0,0,0
Clark,45,816,10,normal,0.1238548755645752,0.03414773941040039,0,5,1,0
Clark,45,816,10,anomalous,0.1238548755645752,0.03721022605895996,6,0,0,0
Clark,50,816,1,normal,0.1297626495361328,0.03651595115661621,0,6,0,0
Clark,50,816,1,anomalous,0.1297626495361328,0.038181304931640625,6,0,0,0
Clark,50,816,2,normal,0.13196301460266113,0.03789114952087402,0,6,0,0
Clark,50,816,2,anomalous,0.13196301460266113,0.04308605194091797,6,0,0,0
Clark,50,816,3,normal,0.12991786003112793,0.03661608695983887,0,6,0,0
Clark,50,816,3,anomalous,0.12991786003112793,0.03766512870788574,6,0,0,0
Clark,50,816,4,normal,0.13175177574157715,0.03777003288269043,0,6,0,0
Clark,50,816,4,anomalous,0.13175177574157715,0.03818702697753906,6,0,0,0
Clark,50,816,5,normal,0.13132715225219727,0.03670191764831543,0,5,1,0
Clark,50,816,5,anomalous,0.13132715225219727,0.040268898010253906,6,0,0,0
Clark,50,816,6,normal,0.13291096687316895,0.037448883056640625,0,5,1,0
Clark,50,816,6,anomalous,0.13291096687316895,0.038153886795043945,6,0,0,0
Clark,50,816,7,normal,0.13756179809570312,0.040932655334472656,0,5,1,0
Clark,50,816,7,anomalous,0.13756179809570312,0.03879690170288086,6,0,0,0
Clark,50,816,8,normal,0.13167786598205566,0.03720808029174805,0,5,1,0
Clark,50,816,8,anomalous,0.13167786598205566,0.03785586357116699,6,0,0,0
Clark,50,816,9,normal,0.14635896682739258,0.037589073181152344,0,4,2,0
Clark,50,816,9,anomalous,0.14635896682739258,0.038633108139038086,6,0,0,0
Clark,50,816,10,normal,0.12820005416870117,0.03629302978515625,0,4,2,0
Clark,50,816,10,anomalous,0.12820005416870117,0.03857707977294922,6,0,0,0
Clark,5,1008,1,normal,0.05363106727600098,0.014096260070800781,0,3,2,0
Clark,5,1008,1,anomalous,0.05363106727600098,0.014310121536254883,4,0,0,1
Clark,5,1008,2,normal,0.056830406188964844,0.014960050582885742,0,3,2,0
Clark,5,1008,2,anomalous,0.056830406188964844,0.01429605484008789,4,0,0,1
Clark,5,1008,3,normal,0.05901503562927246,0.014175891876220703,0,3,2,0
Clark,5,1008,3,anomalous,0.05901503562927246,0.013917922973632812,4,0,0,1
Clark,5,1008,4,normal,0.05368494987487793,0.013838052749633789,0,3,2,0
Clark,5,1008,4,anomalous,0.05368494987487793,0.014456987380981445,4,0,0,1
Clark,5,1008,5,normal,0.05421304702758789,0.016717195510864258,0,3,2,0
Clark,5,1008,5,anomalous,0.05421304702758789,0.01689291000366211,4,0,0,1
Clark,5,1008,6,normal,0.05422186851501465,0.014070987701416016,0,2,3,0
Clark,5,1008,6,anomalous,0.05422186851501465,0.015887737274169922,4,0,0,1
Clark,5,1008,7,normal,0.05417490005493164,0.013687849044799805,0,2,3,0
Clark,5,1008,7,anomalous,0.05417490005493164,0.014181852340698242,4,0,0,1
Clark,5,1008,8,normal,0.0533597469329834,0.013751029968261719,0,2,3,0
Clark,5,1008,8,anomalous,0.0533597469329834,0.014159679412841797,4,0,0,1
Clark,5,1008,9,normal,0.05585503578186035,0.013685941696166992,0,2,3,0
Clark,5,1008,9,anomalous,0.05585503578186035,0.013724803924560547,4,0,0,1
Clark,5,1008,10,normal,0.05438423156738281,0.013633012771606445,0,2,3,0
Clark,5,1008,10,anomalous,0.05438423156738281,0.014998912811279297,4,0,0,1
Clark,10,1008,1,normal,0.06071877479553223,0.016103744506835938,0,5,0,0
Clark,10,1008,1,anomalous,0.06071877479553223,0.01591205596923828,5,0,0,0
Clark,10,1008,2,normal,0.06117725372314453,0.01577591896057129,0,5,0,0
Clark,10,1008,2,anomalous,0.06117725372314453,0.016251325607299805,5,0,0,0
Clark,10,1008,3,normal,0.06463885307312012,0.017062902450561523,0,5,0,0
Clark,10,1008,3,anomalous,0.06463885307312012,0.0160062313079834,5,0,0,0
Clark,10,1008,4,normal,0.06052517890930176,0.017334938049316406,0,4,1,0
Clark,10,1008,4,anomalous,0.06052517890930176,0.017572879791259766,5,0,0,0
Clark,10,1008,5,normal,0.058905839920043945,0.016153812408447266,0,4,1,0
Clark,10,1008,5,anomalous,0.058905839920043945,0.016315937042236328,5,0,0,0
Clark,10,1008,6,normal,0.058828115463256836,0.015777111053466797,0,4,1,0
Clark,10,1008,6,anomalous,0.058828115463256836,0.016035079956054688,5,0,0,0
